timestamp,experiment_id,project_name,duration,emissions,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2024-04-25T13:00:52,f4229e8b-6829-4e74-962a-83c5a50fe057,wanda,347.82241106033325,0.012041075764703453,0.019761599425529807,Denmark,DNK,,N,,
2024-04-26T14:00:57,905b7408-b9dd-4bc9-bcfb-1dfda06cf859,wanda,184.71561884880066,0.004594473637216855,0.007540368432527051,Denmark,DNK,,N,,
2024-04-26T14:05:13,613d08d7-7279-4db1-8fae-72d83ce54538,wanda,195.547625541687,0.0041202812600901655,0.006762132335476118,Denmark,DNK,,N,,
2024-04-26T14:09:29,e08c039f-cd73-429d-927a-685aaa895833,wanda,197.46724390983582,0.0042565430962710855,0.006985762837950647,Denmark,DNK,,N,,
2024-04-26T14:13:25,3ccbf5ff-ad8b-4ab5-8c65-f0b9c93af003,wanda,180.8862407207489,0.0042644705033903834,0.0069987731575463326,Denmark,DNK,,N,,
2024-04-26T14:18:04,d62250c0-7aa0-4d67-b793-41bafc2c9d3d,wanda,180.16637563705444,0.004102226384114434,0.006732500994084188,Denmark,DNK,,N,,
2024-04-26T14:21:53,423b1132-b655-4a69-bac4-a2c17be662ac,wanda,172.73179149627686,0.004801513701693991,0.007880158904672942,Denmark,DNK,,N,,
2024-04-26T14:26:39,4e4e511d-7941-41da-99b9-0e0b8a81f767,wanda,197.1102476119995,0.0043746842601981905,0.007179654015351672,Denmark,DNK,,N,,
2024-04-29T17:07:07,52d1ca43-0860-4891-a050-9aa163afa70d,wanda,142.97652888298035,0.005025678200308865,0.008248053693611758,Denmark,DNK,,N,,
2024-04-29T17:08:18,73cddc26-e95c-4adf-8d33-5f3491ab3a5e,wanda,4.295092344284058,2.4540631734624443e-05,4.027564841097373e-05,Denmark,DNK,,N,,
2024-04-29T17:10:39,d9d17e6b-1d1e-44c1-a0c0-388b3c921f1b,wanda,139.7102448940277,0.004415713380566893,0.007246990278103616,Denmark,DNK,,N,,
